N,SortedVector Add,LinkedList Add,BST Add,SortedVector Search,LinkedList Search,BST Search,SortedVector Save,SortedList Save, BST Save,SortedVector Remove,SortedList Remove,BST Remove,Vector Add Front,LinkedList Add Front,Vector Add Back,LinkedList Add Back,Vector Remove Front,LinkedList Remove Front,Vector Remove Back,LinkedList Remove Back,Vector Get,LinkedList Get
13500.000000,0.282119,0.257566,0.002764,0.003447,0.562285,0.004457,0.001542,0.002595,0.001728,0.033000,0.429410,0.005509,0.066985,0.000762,0.000126,0.000155,0.071842,0.000581,0.000038,0.238152,0.000044,0.139372
14000.000000,0.304761,0.279034,0.002861,0.003563,0.606642,0.004731,0.001221,0.002046,0.001754,0.034839,0.486416,0.005196,0.072120,0.000742,0.000126,0.000151,0.077885,0.000590,0.000039,0.266148,0.000028,0.150516
14500.000000,0.334608,0.303593,0.003038,0.003767,0.656182,0.004905,0.001245,0.001687,0.001543,0.037284,0.505110,0.005931,0.077050,0.000674,0.000112,0.000152,0.084073,0.000645,0.000040,0.287536,0.000029,0.161370
15000.000000,0.347845,0.322470,0.003120,0.003763,0.690551,0.005041,0.001135,0.002258,0.001573,0.039897,0.618396,0.006715,0.084315,0.000774,0.000091,0.000222,0.088959,0.000615,0.000041,0.309819,0.000029,0.167447
15500.000000,0.372305,0.343864,0.003295,0.003912,0.757145,0.005302,0.001306,0.002506,0.001745,0.042728,0.612923,0.006239,0.088859,0.000758,0.000115,0.000167,0.095900,0.000597,0.000043,0.338799,0.000028,0.195205
16000.000000,0.408576,0.377065,0.003402,0.004031,0.814379,0.005353,0.000971,0.001603,0.001442,0.044599,0.653776,0.006251,0.094514,0.000827,0.000154,0.000201,0.102086,0.000677,0.000044,0.363432,0.000030,0.212797
16500.000000,0.422191,0.390438,0.003507,0.004151,0.871296,0.005539,0.001169,0.002333,0.001878,0.047419,0.705269,0.006656,0.100620,0.000916,0.000131,0.000175,0.108723,0.000673,0.000045,0.389187,0.000037,0.225387
17000.000000,0.448263,0.415908,0.003679,0.004244,0.947727,0.006012,0.001408,0.002572,0.001807,0.050137,0.764318,0.007443,0.107253,0.000853,0.000159,0.000288,0.114628,0.000708,0.000047,0.440905,0.000035,0.231289
17500.000000,0.479419,0.448981,0.007084,0.005680,1.030183,0.006328,0.001530,0.002678,0.001933,0.054071,0.809473,0.007329,0.113396,0.001029,0.000146,0.000211,0.123052,0.000655,0.000048,0.446366,0.000041,0.254604
18000.000000,0.501866,0.463739,0.003934,0.004561,1.092196,0.006344,0.002001,0.003608,0.003037,0.057691,0.867566,0.007796,0.120251,0.001026,0.000140,0.000188,0.129121,0.000815,0.000071,0.480664,0.000068,0.271463
18500.000000,0.534367,0.495169,0.004099,0.005192,1.172288,0.006265,0.001824,0.002813,0.002269,0.060126,0.924497,0.007651,0.126503,0.000988,0.000144,0.000206,0.137605,0.000785,0.000052,0.514335,0.000039,0.290315
19000.000000,0.571553,0.524120,0.004161,0.004845,1.245297,0.006591,0.001310,0.002613,0.001814,0.063580,1.006792,0.007720,0.133152,0.001027,0.000147,0.000209,0.143150,0.000781,0.000053,0.553557,0.000038,0.323987
19500.000000,0.585119,0.546117,0.004390,0.005036,1.329819,0.007043,0.001917,0.003625,0.002648,0.066622,1.059979,0.008375,0.141447,0.001073,0.000157,0.000218,0.152110,0.001155,0.000053,0.613094,0.000040,0.351479
20000.000000,0.623508,0.577067,0.004503,0.005157,1.419598,0.007111,0.002466,0.004391,0.003211,0.069685,1.146266,0.008774,0.148896,0.001115,0.000152,0.000255,0.159830,0.000806,0.000054,0.633926,0.000086,0.374626
20500.000000,0.653485,0.611872,0.004530,0.005131,1.496170,0.006951,0.002358,0.003254,0.002252,0.072861,1.251114,0.007978,0.156579,0.001118,0.000155,0.000247,0.166940,0.000809,0.000056,0.700430,0.000040,0.415817
21000.000000,0.678857,0.643720,0.004819,0.005351,1.603025,0.007057,0.001885,0.002979,0.002163,0.075499,1.297723,0.009010,0.162794,0.001036,0.000164,0.000290,0.175409,0.000783,0.000058,0.764130,0.000044,0.432867
21500.000000,0.712205,0.674922,0.004892,0.005620,1.722161,0.007967,0.004297,0.007032,0.004302,0.081138,1.361802,0.010230,0.171376,0.001277,0.000164,0.000248,0.184538,0.000858,0.000059,0.822419,0.000064,0.478973
22000.000000,0.748866,0.756449,0.005012,0.005971,1.769304,0.007944,0.003011,0.004211,0.003460,0.085179,1.485134,0.010365,0.180955,0.001234,0.000162,0.000329,0.192936,0.000905,0.000061,0.845339,0.000061,0.431833
22500.000000,0.785080,0.751771,0.005184,0.005878,1.931077,0.007708,0.002586,0.003898,0.002861,0.087005,1.517383,0.009591,0.186991,0.001214,0.000193,0.000302,0.201340,0.000899,0.000096,0.896141,0.000103,0.533440
